,name,releaseDate,copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass,publishers,developers,steamId,Price,Release_date,Review_no,Review_type,Tags,Description
7353,,,,,,,,,,,,6.19,2016-08-09,39.0,Positive,Action,"Prepare to challenge 26 of the most intense missions the EDF has ever faced! Some of these missions come from Earth Defense Force 2025, some are brand-new, but they all have one thing in common: They're really, really, REALLY hard. Can you survive the Time of the Mutants?"
7354,,,,,,,,,,,,0.9,2019-10-30,271.0,Very Positive,"Action,Indie,Adventure,RPG,Souls-like,Difficult,2D,Hand-drawn,Boss Rush","Awoken from death by The Rain itself, Bramble is tasked with bringing an end to the leaders of three rival tribes, 

and purifying their corruption against nature."
7355,,,,,,,,,,,,1.89,2020-01-17,50.0,Mostly Positive,"Indie,Action,Adventure,Crafting,Open World,Survival","An archaeological survival game. Survive the desert, craft items, find remains of other players, and face your final challenge . . ."
7356,,,,,,,,,,,,28.99,2019-07-11,17.0,Mixed,"Action,Adventure,RPG,Indie,Gore,Violent","An Imperial ship with pilgrims on the deck has been quarantined due to a mysterious, Warp-related infection. At first glance this might not concern the Inquisition – however, there are obscure references to this malady in an Ordo case file, but most of the material has been corrupted. The agents of the Inquisition should examine the situation immediately."
7357,,,,,,,,,,,,6.99,2018-10-19,38.0,Mostly Positive,"Indie,Action,Platformer,Female Protagonist,Vampire,2D,Arcade,Singleplayer,Minigames,Great Soundtrack,Comic Book,Difficult","Cause distress in this challenging fast-paced action platformer. Experience a dark cartoon world come to life as frenetic gameplay meets comic book visuals and storytelling. Dash through beautiful arenas vanquishing vampires, rescuing hostages, disarming bombs, hacking servers and much more."
7358,,,,,,,,,,,,14.99,2021-11-16,199.0,Very Positive,"Adventure,Platformer,2D,Singleplayer,Colorful,Action,Comic Book,Family Friendly,Funny,Arcade,Exploration,Action-Adventure,Side Scroller,2D Platformer,Cartoony,Anime,Cute,Comedy,Physics,Controller",Discover the Marsupilamis as you have never seen them before in an adventure full of surprises!
7359,,,,,,,,,,,,6.99,2022-01-15,28.0,Positive,"Shoot 'Em Up,Shooter,Action,Pixel Graphics,Score Attack,Retro,Indie,Singleplayer,Casual,Arcade,2D,Anime,Difficult,Simulation,Funny,Exploration,Co-op,Visual Novel,Comedy,Sports",Moon Dancer is a vertically scrolling shmup featuring an exhilarating lock-on laser.
7360,,,,,,,,,,,,0.67,2020-08-17,20.0,Positive,"Action,Adventure,Action-Adventure,Character Action Game,Beat 'em up,Third-Person Shooter,Third Person,Colorful,Stylized,Atmospheric,Dark Fantasy,Destruction,Fantasy,Bullet Time,Combat,Multiple Endings,Linear,Singleplayer,Indie","3D adventure game telling the story of a lost knight, searching her way out of the strange and twisted lands of the Abyss.

Safe journey to you !"
7361,,,,,,,,,,,,9.99,2017-09-21,66.0,Mixed,"Strategy,Action,Indie,Casual,Simulation,Trivia,Text-Based,Puzzle,Family Friendly,Choices Matter,Relaxing,Story Rich,2D,Singleplayer,Replay Value,Time Management,Point & Click","Welcome to the Trivia Vault contestant!  Play as a contestant in a gameshow called Trivia Vault: Mini Mixed Trivia 4 and bring your thinking hat.  Answer all new mixed category trivia questions as quickly as you can, the faster you answer the higher the cash value."
7362,,,,,,,,,,,,2.49,2014-12-15,1386.0,Very Positive,"RPG,Action Roguelike,Pixel Graphics,Indie,Action,Adventure,Roguelike,Dungeon Crawler,2D,Singleplayer,Roguelite,Perma Death,Multiplayer","bitDungeon II is fast action-adventure game with a giant overworld to explore. You are a spirit in an undead world of demons. Your ""loved one's "" grave has been desecrated. Fight through these corrupted lands, and bring peace to her soul."
7363,,,,,,,,,,,,9.99,2017-02-22,545.0,Very Positive,"Roguelite,Action Roguelike,RPG,Indie,Adventure,Action,Procedural Generation,Dungeon Crawler,Perma Death,Replay Value,Action RPG,Great Soundtrack,Top-Down,2D,Roguelike,Singleplayer","The ROGUELITE that feels like a ROGUELIKE. Praised for its fantastically generated dungeons, real-time combat and surprising amount of content and depth. One of the BEST GAMES OF THE YEAR according to PC Gamer and VICE Waypoint."
7364,,,,,,,,,,,,8.19,2023-03-24,728.0,Very Positive,"Hack and Slash,Casual,Dog,Cute,Action Roguelike,Singleplayer,Post-apocalyptic,Action RPG,Top-Down,RPG,Controller,Procedural Generation,Action,Sci-fi,Military,Tutorial,Indie,Dungeon Crawler,3D Platformer,Roguelite","Set in a world after the destruction of humankind, the harsh battle of the combat dog ""Pochi"" begins. Explore dungeons that change every time you enter, get a wide variety of weapons, and power up your dog! Hunt the evil ""WANTED""! Enjoy exhilarating battles casually in this shooting action game."
7365,,,,,,,,,,,,3.49,2024-04-19,87.0,Very Positive,"Singleplayer,Shoot 'Em Up,Top-Down Shooter,Pixel Graphics,Action,Retro,Anime,2D,Futuristic,Robots,Linear,Controller,Shooter,Top-Down",ASTROLANCER combines top-down shooter and shoot 'em up gameplay into one action-packed experience! Devise your own playstyle with a huge variety of weapons. Hardcore and casual players alike are welcome!
7366,,,,,,,,,,,,2.79,2021-10-13,194.0,Very Positive,"Singleplayer,Hacking,Typing,Story Rich,Atmospheric,Turn-Based Strategy,Strategy RPG,Minimalist,Strategy,Crime,Indie,Sci-fi,Tactical RPG,Action,Programming,Turn-Based Tactics,RPG,Experimental,3D,Investigation","Midnight Protocol is a tactical narrative-driven RPG with unique keyboard-only controls. Hack into servers, beat security systems and discover encrypted secrets while you try to find answers to why and how you got doxxed."
7367,,,,,,,,,,,,6.99,2023-09-25,57.0,Very Positive,"Sports,Arcade,Roguelite,Basketball,Action Roguelike,Robots,Colorful,LEGO,Action,2.5D,3D,4 Player Local,Co-op,Co-op Campaign,Local Multiplayer,Singleplayer,Local Co-Op,Combat,Character Customization,Multiplayer","DUNK FROM SPACE in the 1st basketball roguelite! Smash and blast in the replayable single player and coop campaign: buy robots, upgrade their stats and unlock tons of new skills. Choose your path among different opponents, traps and rewards.. Up to 4 players versus where every match is different!"
7368,,,,,,,,,,,,9.99,2006-11-07,46.0,Mostly Positive,"Indie,Action,Puzzle,Robots,Physics",
7369,,,,,,,,,,,,1.89,2024-02-14,136.0,Very Positive,"Arcade,Score Attack,Bullet Hell,Souls-like,Shoot 'Em Up,Arena Shooter,Action,Casual,Baseball,2D,Minimalist,Top-Down,Beat 'em up,Abstract,Sports,Stylized,Singleplayer,Bullet Time,Indie,Procedural Generation",Dodge! Strike back! This is a fast-paced barrage arcade game. Move the character to dodge bullets. Pick the right time to strike bullets back and destroy enemies to get gold coins. Unlock more characters and powerful skills. Keep challenging yourself to get higher scores and rankings.
7370,,,,,,,,,,,,1.89,2019-06-26,120.0,Very Positive,"Precision Platformer,3D Platformer,Physics,Difficult,Platformer,3D,Controller,Open World,Action,Casual,Realistic,Score Attack,Simulation,Adventure,Modern,Singleplayer,Indie,Intentionally Awkward Controls,Great Soundtrack",The first of low-price series of Kimidorisoft! A hard action adventure game depicting raw egg ecstasy and bravery.Aim for a frying pan that rolls past various stages with awkward music.
7371,,,,,,,,,,,,5.99,2024-02-01,27.0,Positive,Action,Unlocks color 6 for all playable characters.
7372,,,,,,,,,,,,0.0,2023-07-06,3641.0,Mixed,"Early Access,World War II,Free to Play,Massively Multiplayer,FPS,Action,Simulation,Multiplayer,Strategy,Open World,Shooter,First-Person,War,Realistic,Military,Wargame,Historical,Indie,Co-op,Tactical","WW2 Online is a completely player-driven simulated wargame with a first-person tactical and strategic layer. You’ll fight a global war on a single worldwide server capable of holding thousands of players. Unmatched combined arms gameplay on a massive scale, now with built-in voice comms."
7373,,,,,,,,,,,,1.79,2018-04-11,99.0,Mostly Positive,"Action,Indie,Action Roguelike,Adventure,Pixel Graphics,4 Player Local,Local Multiplayer,Perma Death,Singleplayer,Western,Procedural Generation,Roguelite,Difficult,Roguelike",A Bomberman-inspired Wild West action game with bombs! A solo hardcore reinvention of the iconic explosive action!
7374,,,,,,,,,,,,3.99,2017-09-21,41.0,Positive,"Strategy,Action,Simulation","Second Wave is the first Division Pack for Steel Division: Normandy 44, expanding your tactical possibilities to dominate your enemy during the Invasion of Normandy. Take control of 4 new divisions : The American 4th Armored, the British Commando Brigade, the 9. Panzerdivision and the 16.Luftwaffe, each one of them designed to bring new flavour to the game."
7375,,,,,,,,,,,,9.99,2016-07-12,149.0,Very Positive,"Indie,Sports,Action,Local Multiplayer,4 Player Local,Multiplayer","VIDEOBALL is a sport everyone can play.



We researched basketball, football, soccer, first-person shooters, and real-time strategy games. VIDEOBALL is a compact expression of all sports' mechanics."
7376,,,,,,,,,,,,0.99,2015-06-13,23.0,Mostly Positive,"Action,Adventure,LEGO","The Jurassic Park Trilogy Pack #2 contains classic franchise characters like Lex and Tim Murphy, plus Iain Malcolm's convertible from The Lost World."
7377,,,,,,,,,,,,8.19,2019-01-23,707.0,Mostly Positive,"Action-Adventure,Beat 'em up,Action,2D Platformer,Co-op,4 Player Local,Local Co-Op,Hand-drawn,Side Scroller,Platformer,2D,Adventure,Fighting,Martial Arts,Multiplayer,Singleplayer,Fantasy,Puzzle Platformer,Indie,Mythology","LET'S KUNG FU THEM ALL! Play solo or co-op and take control of four unlikely heroes that battle a diverse lineup of enemies, show off your Kung-Fu skills and journey west across stunning different environments in order to hunt for the scattered remnants of the Sacred Scroll."
7378,,,,,,,,,,,,2.99,2018-03-02,69.0,Very Positive,"Indie,Action,Adventure,Difficult,Platformer,2D Platformer,Pixel Graphics,Retro,Singleplayer,Puzzle,Robots,Atmospheric,Arcade,Puzzle Platformer,Minimalist,Casual,Third Person,2D,Side Scroller,Controller","This is a short hardcore enthralling puzzle-platform game about a lonely robot, which tries to find his master. To go all the way you'll have to look for the master in two dimensions at the same time. Parallel world module will help to overcome any obstacles!"
7379,,,,,,,,,,,,5.49,2024-07-29,20.0,Positive,"Early Access,Action Roguelike,Indie,Bullet Hell,Co-op,Top-Down Shooter,Shooter,Roguelite,Roguelike,Replay Value,3D,RPG,Singleplayer,Local Multiplayer,Action,PvE,Survival,Local Co-Op,Adventure,Robots",Roguelite shooter with Robots addicted to Emotion substance. Blast crazy mechs with a myriad of Weapon x Addins combinations. Talk to Bosses to change their combat style. Play solo or with friends!
7380,,,,,,,,,,,,2.99,2017-04-06,16.0,Positive,"Casual,Action,Indie,Puzzle,Local Multiplayer,2D,Colorful,Replay Value,Score Attack,Great Soundtrack,Controller","Boros is a 2D puzzle/action endless game inspired by the greatest hits like Zuma and Luxor, designed for both casual and hardcore players."
7381,,,,,,,,,,,,3.99,2021-11-24,53.0,Very Positive,Action,"A special training pack for your avatar! Featured in this ""Master Character Training Pack"" is the one-and-only Sasuke Uchiha (Last Battle)!"
7382,,,,,,,,,,,,2.99,2016-04-30,17.0,Positive,"Action,RPG,Indie,Soundtrack","This is Crypt of the NecroDancer's Extended Soundtrack 2, which includes 40 remixes by Virt and Girlfriend Records!"
7383,,,,,,,,,,,,5.49,2021-03-10,267.0,Very Positive,"Action,Arcade,Immersive,Story Rich,Short,Funny,Action-Adventure,Dark Humor,Driving,Thriller,Narration,Minimalist,Stylized,Atmospheric,Fast-Paced,Singleplayer,Indie,Experimental,Automobile Sim,Racing","An audio-based black comedy action arcade game - Blind Drive is a video game you can play with your eyes closed! 1st person hyper-realistic audio adventure meets fast paced arcade gameplay, driven by an insane B-movie plot."
7384,,,,,,,,,,,,3.19,2007-03-15,871.0,Mixed,"Strategy,Action,Tactical,Stealth,World War II,RTS,Military,Real Time Tactics,Co-op,War",Commandos 3: Destination Berlin is a game of real-time tactics that places you in command of an elite unit of Special Forces behind enemy lines in the European theater of World War II.
7385,,,,,,,,,,,,5.49,2023-11-14,81.0,Mostly Positive,"Adventure,Action,Action RPG,Action-Adventure,Shooter,Exploration,FPS,Immersive Sim,First-Person,3D,Realistic,Driving,Old School,Retro,Choices Matter,Open World,PvE,Story Rich,Vehicular Combat,Singleplayer",Saul Myers is back in action and ready to take on the world to get his daughter back. Do you have what it takes to complete his mission?
7386,,,,,,,,,,,,8.19,2019-12-05,455.0,Mixed,"Strategy,Simulation,Indie,Action,Management,Realistic,Singleplayer,Hacking,Crime,2D,Real-Time,Artificial Intelligence,Real Time Tactics,Atmospheric,Real-Time with Pause,Classic,Sandbox,Choices Matter,Difficult,Political","Counter Terrorist Agency lets you fight international terrorism and prevent attacks all over the world. 

Use modern invigilation techniques, discover connections, interrogate suspects, eliminate threats and dismantle terrorist networks."
7387,,,,,,,,,,,,3.99,2016-04-30,110.0,Very Positive,"Strategy,Action,Indie,Soundtrack","Squad Original Soundtrack VOL. 1 and 2 contains 85 minutes of an all-original score by Squad Music producer Scott Tobin, divided up into 29 epic tracks.



29 Tracks

85-minute Runtime"
7388,,,,,,,,,,,,0.0,2019-04-01,15635.0,Very Positive,"Multiplayer,Fighting,Physics,3D Fighter,Martial Arts,Funny,Character Customization,Free to Play,Level Editor,Action,Simulation,Moddable,Competitive,Sports,Blood,Colorful,Programming,Party Game,PvP,Local Multiplayer",Drunken Wrestlers 2 is a funny physics-based multiplayer fighting game. Features include character customization and a powerful mod editor integrated with Steam Workshop.
7389,,,,,,,,,,,,2.49,2023-02-25,328.0,Mostly Positive,"RPG,Roguelike,Action,Pixel Graphics,Singleplayer,2D,Action Roguelike,Survival,Roguelite,Bullet Hell,PvE,Top-Down,Souls-like,Medieval,Top-Down Shooter,Adventure,Controller,Casual,Action RPG,Fantasy","A rogue-lite game where you must face hundreds of monsters with increasingly difficult bosses that strong enough to take you down. Choose your abilities, build your favorite combat style, become stronger and survive as long as you can!"
7390,,,,,,,,,,,,4.99,2022-11-16,24.0,Positive,"Action,Adventure","Gyutaro will become a playable character.

Additional content such as quotes and profile photos will also be included."
7391,,,,,,,,,,,,6.49,2019-01-31,376.0,Very Positive,"Action RTS,PvP,Multiplayer,Singleplayer,Local Multiplayer,Co-op,2D,Local Co-Op,Space,Online Co-Op,Sci-fi,RTS,Indie,Action,Destruction,Strategy,Family Friendly,Physics,Tactical,Funny","With the shifting gravity on your side, aim your cannons, blast your enemies and enjoy the fireworks. Worbital is a real-time strategic artillery game in space, peppered with a heavy dose of cosmic chaos. The goal: be the last civilization standing!"
7392,,,,,,,,,,,,8.19,2023-11-02,138.0,Very Positive,"Shoot 'Em Up,Bullet Hell,Top-Down Shooter,Difficult,Shooter,Arcade,RPG,2.5D,Post-apocalyptic,Controller,Story Rich,3D,Action,Anime,Sci-fi,Score Attack,Dark,Futuristic,Retro,Singleplayer","Set on the earth and in space on July 14, 2520 A.D., the film explores the mystery of mankind's extinction.

Various terrains become battlefields. Enemies attack from all directions. There are 23 bosses in total.

Aim for a high score by making full use of score bonuses and level-up weapons!"
